vin,engine_type,vehicle_type_id,exterior_color,interior_color,floor_price,msr_price,miles_count,year_of_car,is_sold,is_new,dealership_location_id
JM1NC2JFXF0662771,V6,7,Red,Fuscia,32159,16513,93,2019,TRUE,TRUE,35
WDBSK7AA4BF539772,V4,9,Aquamarine,Green,27742,15973,353,2017,TRUE,TRUE,32
3VW1K7AJ2EM705382,V6,25,Red,Khaki,26517,16134,133,2020,FALSE,TRUE,48
WA1AGBFE8CD958910,V4,21,Aquamarine,Mauv,32972,17949,153,2019,FALSE,TRUE,36
WA1EY94L09D983740,V4,4,Green,Yellow,30228,15028,42,2018,FALSE,TRUE,14
19XFA1E83AE265693,V4,13,Fuscia,Goldenrod,25230,19044,339,2020,TRUE,TRUE,19
WVWAN7AN3EE538839,V4,4,Orange,Teal,30628,18889,123,2017,FALSE,TRUE,37
5N1AT2MK1FC547199,V8,8,Purple,Pink,27019,16472,19,2019,TRUE,TRUE,25
5J6TF1H37AL007327,V8,21,Crimson,Khaki,33101,16953,72,2018,TRUE,TRUE,14
1G6AS5SX3E0626982,V4,25,Khaki,Green,25198,15192,103,2019,TRUE,TRUE,31
1YVHZ8BA9A5375266,V8,14,Goldenrod,Goldenrod,31923,19363,201,2019,TRUE,TRUE,1
SAJWA0FB9CL944075,V4,21,Teal,Mauv,31743,15835,119,2018,TRUE,TRUE,35
JN8AZ2KRXAT551803,V6,4,Indigo,Purple,29809,15020,327,2020,TRUE,TRUE,19
JA32X8HW7DU324281,V6,1,Orange,Pink,28503,15624,43,2018,FALSE,TRUE,3
19XFB4F29DE741927,V6,4,Red,Aquamarine,29685,18230,115,2017,TRUE,TRUE,19
5N1AA0NC6DN773192,V6,11,Fuscia,Yellow,32790,17943,238,2019,TRUE,TRUE,38
1D7RV1GP2BS692728,V6,18,Goldenrod,Khaki,30766,19272,36,2020,TRUE,TRUE,16
TRUTX28N711432493,V6,6,Mauv,Turquoise,30576,16941,100,2018,FALSE,TRUE,34
WAUEH78E18A062386,V6,12,Turquoise,Crimson,28619,18621,187,2018,FALSE,TRUE,16
SCBZK25E33C473527,V8,7,Red,Turquoise,33439,15724,140,2018,TRUE,TRUE,10
WAUFFAFL1BN210061,V6,24,Fuscia,Crimson,26046,15062,317,2017,TRUE,TRUE,20
KMHFH4JG3EA007351,V4,12,Mauv,Violet,34846,15544,361,2020,TRUE,TRUE,40
1NXBU4EE8AZ553316,V6,16,Mauv,Khaki,31932,15914,257,2017,TRUE,TRUE,16
1G6KD57929U704563,V4,8,Mauv,Fuscia,30902,19173,158,2017,FALSE,TRUE,25
JN1AJ0HP7BM755146,V4,8,Khaki,Violet,25628,17340,143,2020,FALSE,TRUE,11
SAJWA2GT8EM851337,V4,22,Khaki,Red,25392,18781,207,2020,FALSE,TRUE,42
1G6KD57YX9U684747,V4,10,Red,Khaki,32873,16377,40,2019,TRUE,TRUE,18
WA1CGAFE8CD002474,V8,22,Puce,Fuscia,28541,18808,358,2017,TRUE,TRUE,1
SCFFBCCD0BG163862,V4,7,Pink,Aquamarine,29500,18446,326,2018,TRUE,TRUE,40
19XFA1E34AE320544,V8,10,Yellow,Yellow,30462,17174,22,2019,TRUE,TRUE,14
WDDJK7DA4FF029412,V8,25,Crimson,Green,32491,18178,286,2020,TRUE,TRUE,49
JTEBU5JR9E5020695,V8,13,Fuscia,Goldenrod,29343,15746,357,2018,FALSE,TRUE,14
1D7RV1GP0BS977654,V6,1,Aquamarine,Yellow,27218,16690,140,2020,FALSE,TRUE,3
WAUGFAFC3DN208917,V4,12,Puce,Yellow,26037,19446,119,2019,FALSE,TRUE,2
WAULT64B92N000875,V6,22,Violet,Puce,30501,15580,360,2018,TRUE,TRUE,45
JM1CW2BL9C0368423,V6,17,Pink,Purple,25194,16275,300,2018,TRUE,TRUE,42
SCBBB7ZH6FC549216,V6,7,Crimson,Maroon,30002,16042,353,2019,FALSE,TRUE,44
WAUFFBFL4CN403943,V4,12,Purple,Crimson,28398,19237,287,2018,FALSE,TRUE,33
5LMJJ2HT0FE058934,V6,8,Fuscia,Mauv,26360,19968,80,2018,FALSE,TRUE,46
1G4HR57Y26U825164,V4,13,Pink,Aquamarine,28010,18626,14,2017,TRUE,TRUE,40
JN1BJ0HP8EM602946,V4,20,Teal,Violet,28245,16788,337,2017,FALSE,TRUE,6
3VW4S7AT5EM474654,V6,7,Orange,Crimson,26250,18526,395,2018,TRUE,TRUE,6
2HKRM3H56DH170109,V6,2,Red,Red,28748,17004,378,2020,TRUE,TRUE,12
WP1AA2AP1AL728981,V6,23,Green,Pink,28868,19897,8,2019,FALSE,TRUE,33
5N1AA0NE8FN501053,V6,13,Fuscia,Indigo,29705,15380,124,2018,TRUE,TRUE,38
3D73M3CL1AG492792,V6,17,Aquamarine,Blue,25627,19071,53,2020,FALSE,TRUE,23
WAUVT68E65A250941,V4,25,Pink,Fuscia,29044,18380,283,2017,TRUE,TRUE,11
WA1C8BFP3DA351677,V4,22,Teal,Red,30675,16555,279,2018,FALSE,TRUE,42
WAUNF98P26A862310,V8,17,Yellow,Maroon,33536,19820,275,2019,TRUE,TRUE,21
ZFBCFAAH1EZ149321,V6,7,Teal,Goldenrod,29530,18493,31,2017,FALSE,TRUE,19
JM3KE2BE6F0354975,V6,25,Goldenrod,Purple,31875,16145,77,2020,FALSE,TRUE,45
3VW517ATXFM596886,V8,17,Puce,Blue,29361,19691,279,2018,TRUE,TRUE,11
SCBZK25E21C923813,V8,22,Goldenrod,Orange,31444,17575,227,2018,FALSE,TRUE,40
19UYA41753A097523,V8,2,Red,Yellow,32938,17312,384,2018,FALSE,TRUE,30
1GYS3PKJ7FR955794,V6,2,Green,Purple,31903,18287,339,2017,FALSE,TRUE,11
KMHCT4AEXFU101873,V6,2,Fuscia,Violet,34756,15725,348,2017,FALSE,TRUE,30
1G4GA5GC1BF947679,V6,25,Pink,Yellow,25030,16255,398,2019,TRUE,TRUE,32
JTJBARBZ5F2089399,V6,1,Indigo,Aquamarine,31785,18824,319,2017,FALSE,TRUE,44
WDDGF4HB9CR858471,V4,22,Crimson,Puce,30471,19595,285,2019,TRUE,TRUE,49
JN1CV6EK6CM327286,V4,8,Khaki,Puce,29738,17617,148,2017,TRUE,TRUE,27
1D4RD5GGXBC763272,V6,19,Fuscia,Fuscia,26661,19431,92,2017,TRUE,TRUE,42
19UUA656X6A767079,V6,19,Blue,Blue,28650,17623,211,2017,FALSE,TRUE,16
SCFHDDAJ3AA545967,V4,10,Indigo,Green,25621,18814,23,2017,TRUE,TRUE,12
YV1672MK4C2048715,V6,11,Mauv,Maroon,33520,15221,1,2020,FALSE,TRUE,37
WA1CGAFE7BD915032,V8,18,Indigo,Green,30000,17754,124,2017,TRUE,TRUE,16
19UUA65545A125074,V6,23,Aquamarine,Khaki,29096,17364,24,2020,FALSE,TRUE,50
JN1AZ4EH2FM612463,V6,7,Maroon,Pink,31092,17162,218,2017,FALSE,TRUE,2
3GYFNGEY1BS053802,V6,19,Khaki,Puce,30780,18855,155,2020,FALSE,TRUE,22
WBS3C9C50FJ089404,V4,5,Blue,Fuscia,28569,16017,18,2018,FALSE,TRUE,8
WA1WMAFE5ED515321,V4,1,Teal,Aquamarine,28553,15235,309,2020,FALSE,TRUE,16
SCBCR73W89C429462,V8,6,Puce,Puce,29414,15691,133,2018,TRUE,TRUE,11
2C4RDGBG2CR290430,V4,20,Purple,Blue,25462,19879,75,2018,TRUE,TRUE,32
WBAYB6C57ED264868,V4,13,Maroon,Blue,30176,18716,5,2019,TRUE,TRUE,14
1G6KS54Y51U636524,V8,5,Turquoise,Goldenrod,31818,17952,245,2018,TRUE,TRUE,33
JM1BL1L31D1071106,V6,17,Maroon,Mauv,29903,19602,36,2018,TRUE,TRUE,31
3VWML7AJ8DM649814,V6,11,Violet,Yellow,34846,16524,189,2017,TRUE,TRUE,5
TRUB3AFK6C1611041,V4,19,Fuscia,Green,34728,18635,224,2017,TRUE,TRUE,36
JH4CL96947C447422,V6,5,Indigo,Fuscia,25467,19877,351,2019,TRUE,TRUE,12
JM1NC2LF0D0177050,V4,9,Teal,Teal,32570,15964,233,2017,TRUE,TRUE,3
3GYEK62N36G796172,V8,25,Pink,Fuscia,29745,19133,110,2018,FALSE,TRUE,40
4USBU33526L290734,V6,24,Blue,Puce,34536,16425,227,2017,TRUE,TRUE,40
JN1AZ4EH4AM281670,V6,22,Mauv,Purple,34458,17012,293,2020,TRUE,TRUE,1
1VWAS7A39FC997228,V6,18,Red,Pink,28078,18128,155,2019,TRUE,TRUE,18
3VW4T7AT2EM112018,V6,10,Crimson,Yellow,31957,15139,272,2017,FALSE,TRUE,45
5N1AT2MLXEC086978,V4,7,Fuscia,Indigo,26506,18284,255,2017,FALSE,TRUE,40
3D7TT2CT0AG020709,V4,6,Maroon,Mauv,29620,15087,117,2020,TRUE,TRUE,19
SCBBB7ZH1DC197126,V8,1,Goldenrod,Violet,32601,17676,78,2017,TRUE,TRUE,37
1GKS1FFJ8BR248427,V6,7,Goldenrod,Turquoise,28514,19038,27,2019,TRUE,TRUE,20
SALCP2BG3FH333455,V6,10,Violet,Indigo,32051,17623,134,2018,TRUE,TRUE,17
WBA3A5C52CF714127,V8,10,Maroon,Pink,27014,16200,226,2018,TRUE,TRUE,38
2C3CDXGJ3CH159298,V4,12,Purple,Khaki,32377,17091,294,2017,FALSE,TRUE,2
1ZVBP8JS9B5674847,V6,6,Goldenrod,Goldenrod,33016,19919,341,2017,FALSE,TRUE,19
SAJWA6BU1F8425104,V8,8,Teal,Crimson,34601,15528,260,2019,TRUE,TRUE,20
1G6DG8E33E0844364,V8,4,Turquoise,Maroon,32381,17848,194,2019,FALSE,TRUE,11
JN1CV6AP8AM086037,V4,11,Orange,Khaki,30538,18349,156,2020,TRUE,TRUE,44
WBA3A9C51FK912393,V4,15,Indigo,Maroon,31158,15737,313,2018,FALSE,TRUE,40
WAUDF48H59K264332,V6,3,Puce,Pink,29413,15791,192,2019,FALSE,TRUE,48
5TDBY5G16ES570151,V6,12,Teal,Khaki,28047,18198,272,2018,TRUE,TRUE,1
WBAUP73538V809968,V6,12,Fuscia,Puce,33300,17489,135,2020,TRUE,TRUE,47
TRURD38J081333515,V4,18,Blue,Orange,26831,18962,80,2019,FALSE,TRUE,49
SAJWJ0FF1F8346332,V4,22,Indigo,Fuscia,31789,17933,218,2019,TRUE,TRUE,14
WBAVC73548K877133,V4,11,Green,Blue,27702,18588,396,2020,FALSE,TRUE,7
3G5DA03L86S151911,V4,1,Violet,Turquoise,28819,17836,344,2019,TRUE,TRUE,27
3GYFNBE32CS761209,V6,24,Khaki,Violet,25537,15236,371,2018,FALSE,TRUE,34
3N1CN7AP6EK877114,V4,12,Puce,Khaki,25811,18605,275,2019,FALSE,TRUE,27
2HNYD18841H833587,V6,9,Red,Fuscia,34129,19781,260,2019,FALSE,TRUE,42
1N6AA0CJ1DN814119,V4,7,Aquamarine,Aquamarine,27924,19950,374,2018,FALSE,TRUE,28
3D7TP2CT3BG553014,V8,20,Green,Red,34193,16134,366,2019,FALSE,TRUE,41
1GYS3KEF3CR093776,V8,21,Fuscia,Blue,34776,16283,222,2018,TRUE,TRUE,21
1G6AB5RX8D0982297,V6,15,Teal,Teal,31479,16784,140,2017,FALSE,TRUE,10
WAUAF78E68A160463,V4,16,Teal,Pink,29987,18174,86,2020,FALSE,TRUE,15
SALVN2BG5EH700398,V8,14,Green,Indigo,29475,18351,315,2020,FALSE,TRUE,23
WBAEV53423K102425,V6,9,Crimson,Mauv,27744,16595,42,2019,FALSE,TRUE,50
WBA3C1C52DF985063,V4,18,Goldenrod,Pink,28568,18800,373,2019,TRUE,TRUE,24
5N1AA0NC3FN712949,V4,12,Violet,Goldenrod,33844,18595,20,2018,FALSE,TRUE,36
WVGAV7AX2AW017936,V4,5,Fuscia,Goldenrod,31528,15925,276,2019,TRUE,TRUE,14
WAUJC58E75A445035,V4,8,Orange,Aquamarine,25258,18334,73,2017,TRUE,TRUE,19
SCFAB223X1K946776,V8,7,Blue,Maroon,31903,15085,116,2017,TRUE,TRUE,11
WAUFFAFL4AA541867,V6,14,Goldenrod,Violet,32955,17653,273,2018,FALSE,TRUE,33
1G6DK67V780880905,V4,5,Teal,Indigo,32153,16119,354,2020,TRUE,TRUE,3
3FAHP0CG8BR420279,V8,23,Puce,Mauv,31423,15851,243,2019,FALSE,TRUE,31
WAULC58E32A098372,V4,16,Purple,Green,29180,15227,242,2017,TRUE,TRUE,39
KMHEC4A42FA792219,V8,10,Blue,Pink,34188,16428,254,2017,FALSE,TRUE,49
1FTEW1CW4AK547267,V8,5,Fuscia,Yellow,30403,19035,210,2020,TRUE,TRUE,4
3N1AB6AP8CL430334,V4,20,Orange,Goldenrod,28299,15347,129,2017,FALSE,TRUE,11
5GADS13S872393308,V4,4,Turquoise,Red,28773,19304,288,2020,TRUE,TRUE,8
1G4HK5E94AU936890,V8,21,Blue,Aquamarine,30028,16668,132,2017,FALSE,TRUE,34
KMHTC6AD3DU325731,V4,17,Pink,Purple,33200,18597,269,2017,FALSE,TRUE,49
WAURFAFR9BA389510,V8,15,Puce,Maroon,26560,15716,169,2018,FALSE,TRUE,4
3VWJP7AT3CM434221,V6,24,Red,Turquoise,25058,17959,68,2017,TRUE,TRUE,19
WBANF33577C890287,V4,10,Goldenrod,Mauv,27385,16499,318,2019,FALSE,TRUE,50
WBS3U9C5XFJ459321,V4,25,Aquamarine,Green,32197,18058,111,2017,TRUE,TRUE,50
3VW1K7AJ0CM537738,V6,20,Red,Turquoise,34651,18523,187,2019,TRUE,TRUE,19
1N6AF0KX9FN913359,V8,10,Crimson,Maroon,30601,17210,262,2018,TRUE,TRUE,43
WAUFEBFM4CA514026,V4,5,Green,Violet,31782,17672,108,2020,FALSE,TRUE,24
3VW517AT5EM318945,V8,24,Khaki,Khaki,34116,16216,242,2019,FALSE,TRUE,14
WAUKD98PX6A570588,V6,13,Aquamarine,Goldenrod,31974,15020,162,2018,TRUE,TRUE,4
YV1902FH0B2024333,V8,25,Violet,Maroon,28838,19406,70,2019,FALSE,TRUE,23
1FAHP3FN7AW425710,V6,20,Fuscia,Indigo,25386,19567,252,2017,TRUE,TRUE,48
1D7RE3BK5BS835033,V6,9,Indigo,Green,34549,18434,128,2019,FALSE,TRUE,3
1G6AL5S32E0116746,V6,5,Goldenrod,Purple,34944,18849,56,2017,TRUE,TRUE,3
3VWJX7AJ2AM697523,V4,6,Pink,Goldenrod,34696,18869,347,2019,TRUE,TRUE,26
WAUJC68E23A958051,V8,7,Orange,Orange,31430,15911,75,2020,TRUE,TRUE,27
1GYFC26219R139806,V8,4,Maroon,Yellow,26492,16658,295,2019,FALSE,TRUE,3
5TDBW5G16ES946031,V6,23,Turquoise,Green,26562,17862,34,2020,TRUE,TRUE,37
3G5DB03E43S167050,V4,20,Khaki,Crimson,28624,18011,216,2018,FALSE,TRUE,35
SCBFT7ZA5FC596402,V6,13,Purple,Goldenrod,32671,16296,35,2019,TRUE,TRUE,11
19VDE1F3XEE049479,V8,16,Red,Khaki,32529,16947,186,2019,FALSE,TRUE,17
2G4GU5GXXE9829041,V4,7,Pink,Mauv,25335,16908,55,2019,TRUE,TRUE,19
WDDGF5EB1BR184910,V4,3,Mauv,Aquamarine,30635,19947,182,2020,FALSE,TRUE,47
1N6AD0CU1AC811990,V4,4,Fuscia,Turquoise,31916,15199,395,2017,TRUE,TRUE,29
WVWED7AJ0DW771507,V6,18,Blue,Pink,25706,15772,312,2017,FALSE,TRUE,17
WBAKG7C51DJ964902,V4,20,Teal,Goldenrod,32350,17944,16,2017,FALSE,TRUE,8
1N6AD0CU1AC336728,V6,4,Yellow,Goldenrod,28427,19452,144,2020,FALSE,TRUE,40
1N6AD0CU3AC036236,V6,23,Violet,Mauv,32103,19609,25,2020,FALSE,TRUE,7
WBA3T3C51EJ975005,V6,14,Blue,Goldenrod,29491,18823,270,2018,TRUE,TRUE,11
JN1AZ4FH6FM494500,V8,20,Puce,Maroon,33150,15792,338,2018,TRUE,TRUE,7
JH4DC53864S794373,V8,15,Purple,Goldenrod,32645,19671,80,2017,TRUE,TRUE,15
1C3BC2EB7BN926461,V6,24,Indigo,Teal,32402,15891,302,2019,FALSE,TRUE,11
3LN6L2LU8DR046642,V4,9,Puce,Maroon,29258,16540,162,2018,TRUE,TRUE,36
WBA6A0C50DD673963,V4,10,Teal,Yellow,29453,18678,44,2018,FALSE,TRUE,8
WA1CFBFP3CA463884,V4,14,Violet,Yellow,28090,15771,138,2018,TRUE,TRUE,14
ZHWGU5BR7EL441701,V4,22,Green,Indigo,26312,16970,271,2019,FALSE,TRUE,11
2HNYD28598H719901,V8,14,Aquamarine,Maroon,30541,17645,341,2018,TRUE,TRUE,34
1C4PJLAB8EW310219,V6,6,Blue,Pink,34498,15751,367,2017,TRUE,TRUE,45
WA1AV94L17D708298,V6,11,Yellow,Crimson,25122,17044,328,2019,TRUE,TRUE,42
WBAKF5C53BE614264,V8,18,Blue,Puce,26987,18673,365,2019,TRUE,TRUE,29
JN1CV6AP6CM195745,V6,7,Teal,Aquamarine,30531,17288,270,2020,FALSE,TRUE,24
3C4PDDDG5CT706678,V4,15,Goldenrod,Red,33007,17732,330,2019,FALSE,TRUE,37
1FTEW1E89AK601399,V8,7,Goldenrod,Pink,31670,19194,155,2017,FALSE,TRUE,3
SALSF2D43DA090348,V6,1,Pink,Aquamarine,26074,15899,344,2017,TRUE,TRUE,35
WAUBVAFB5AN231356,V8,20,Violet,Mauv,26172,19059,329,2020,TRUE,TRUE,34
WA1WYBFE3AD290143,V4,4,Crimson,Crimson,30022,18165,223,2019,TRUE,TRUE,44
1G6AA5RX3E0542671,V4,3,Violet,Crimson,34051,15771,12,2017,FALSE,TRUE,50
1G6DV8EP0B0452317,V8,23,Aquamarine,Violet,29429,15456,30,2018,FALSE,TRUE,43
19UUA56623A780512,V6,23,Turquoise,Teal,30641,19398,395,2020,TRUE,TRUE,32
1N6AD0CU5CN500201,V6,14,Violet,Goldenrod,33167,19193,243,2018,FALSE,TRUE,8
WAUMFAFL1DA775783,V8,7,Turquoise,Blue,28982,16573,208,2019,FALSE,TRUE,32
2G4WE587871397591,V8,1,Pink,Fuscia,33661,18130,202,2019,FALSE,TRUE,41
JM1BL1L30D1716246,V4,4,Purple,Goldenrod,29780,17684,96,2017,TRUE,TRUE,3
WA1CGAFE4ED953063,V4,25,Crimson,Goldenrod,30095,19704,331,2019,TRUE,TRUE,37
WBAGL83565D899875,V4,22,Pink,Teal,25708,19985,14,2020,TRUE,TRUE,48
WBA3B1G57FN663282,V6,2,Puce,Green,30650,19599,231,2017,FALSE,TRUE,30
19UUB2F31FA899979,V8,14,Maroon,Blue,25588,15963,252,2020,FALSE,TRUE,18
19XFA1E55BE026945,V8,11,Teal,Orange,30359,17283,380,2018,TRUE,TRUE,49
WAUBH78E66A533657,V8,14,Violet,Indigo,31669,16958,89,2019,FALSE,TRUE,43
2HNYD2H46CH284402,V8,19,Indigo,Red,32411,19597,34,2020,FALSE,TRUE,27
2HNYD18976H338056,V4,15,Maroon,Purple,28553,17982,41,2017,TRUE,TRUE,14
3D7TT2CT7BG604817,V8,15,Violet,Violet,28402,19760,308,2020,TRUE,TRUE,28
WBA3G7C52EF926345,V4,6,Khaki,Red,30651,15347,222,2020,FALSE,TRUE,8
WAUNF68P96A573911,V6,11,Green,Khaki,28645,19312,162,2017,TRUE,TRUE,15
WP0AA2A97ES641216,V4,2,Turquoise,Fuscia,29455,18894,368,2017,FALSE,TRUE,46
3GYFK52259G651479,V8,12,Fuscia,Teal,27961,15881,55,2020,FALSE,TRUE,37
1GYEE437090099532,V8,17,Green,Orange,29126,17935,247,2020,FALSE,TRUE,44
19VDE1F77DE463045,V6,16,Fuscia,Blue,34023,16296,317,2020,TRUE,TRUE,50
2C4RDGDG4FR994484,V6,7,Maroon,Red,33352,18953,229,2020,FALSE,TRUE,7
1G6AY5SX7F0054203,V4,16,Puce,Crimson,27981,18270,253,2020,FALSE,TRUE,26
WAUEH74F96N849199,V6,17,Mauv,Red,30893,15790,382,2018,FALSE,TRUE,12
1N6AF0KY7FN881858,V4,5,Blue,Goldenrod,33577,18535,244,2017,TRUE,TRUE,45
WBAPH7C58AE195502,V8,22,Crimson,Fuscia,25520,16865,314,2020,TRUE,TRUE,36
3D7TT2CT9BG501799,V8,8,Maroon,Khaki,30196,16271,174,2020,FALSE,TRUE,47
WBA3N3C59EF029523,V6,18,Crimson,Pink,28484,17681,332,2018,FALSE,TRUE,44
WBAPK7C57BF988450,V4,19,Khaki,Fuscia,28443,19349,278,2020,TRUE,TRUE,20
1G6DC8EG5A0023954,V6,13,Red,Pink,31489,18048,324,2020,TRUE,TRUE,45
3GYFNGE37FS306065,V8,11,Goldenrod,Violet,26022,17934,74,2019,FALSE,TRUE,6
WAUEH48H57K181981,V4,20,Aquamarine,Khaki,30894,16181,74,2018,TRUE,TRUE,33
SCFEBBCF2CG766840,V6,2,Mauv,Aquamarine,31322,16213,398,2018,FALSE,TRUE,31
1GKUKGEJ5AR890468,V6,24,Aquamarine,Blue,26663,19670,242,2020,TRUE,TRUE,20
1FTMF1EW8AF408308,V8,22,Crimson,Puce,29897,16518,116,2017,TRUE,TRUE,36
19XFA1F3XAE814065,V4,14,Blue,Fuscia,25591,15643,95,2020,FALSE,TRUE,23
3A4GY5F92AT241406,V6,4,Green,Indigo,33639,15243,213,2020,FALSE,TRUE,19
1FTMF1EW6AK684543,V8,3,Violet,Maroon,26825,17582,385,2019,FALSE,TRUE,47
WP0AA2A89BU392067,V8,24,Aquamarine,Maroon,32463,17355,275,2018,FALSE,TRUE,48
WAUHFAFL5BA730800,V6,19,Teal,Teal,30712,16610,260,2019,FALSE,TRUE,40
JTDKTUD31ED541201,V4,16,Aquamarine,Puce,34643,18966,28,2019,FALSE,TRUE,35
WDDPK5HA1FF995757,V8,20,Green,Blue,32983,18246,365,2017,TRUE,TRUE,31
1GYFC66898R623989,V6,20,Blue,Teal,28904,17384,34,2018,FALSE,TRUE,21
1GD01XEG2FZ809110,V8,22,Green,Goldenrod,25990,18090,397,2019,FALSE,TRUE,3
WAUML64B33N750424,V4,24,Orange,Violet,25683,18387,194,2019,TRUE,TRUE,44
SCBFR7ZAXDC811638,V6,4,Khaki,Blue,27723,17196,184,2020,TRUE,TRUE,8
ZFBCFADH7FZ949814,V4,13,Fuscia,Yellow,33747,15216,169,2019,FALSE,TRUE,50
19XFA1F38BE927949,V6,17,Blue,Purple,27738,19638,290,2020,FALSE,TRUE,50
5GAKVDED9CJ185436,V4,25,Puce,Yellow,25426,17530,169,2018,TRUE,TRUE,18
4T1BF1FK5DU160388,V8,2,Orange,Red,34364,16363,161,2020,TRUE,TRUE,19
1G6DF5E56D0536803,V6,13,Indigo,Mauv,31780,15360,220,2018,TRUE,TRUE,37
3D7TT2CT9AG498188,V6,6,Khaki,Indigo,34983,18389,308,2019,TRUE,TRUE,24
1G4HF5EM2AU519180,V8,12,Mauv,Green,28426,18368,313,2020,TRUE,TRUE,33
JM3ER2A52B0018964,V8,9,Khaki,Khaki,25733,16028,327,2020,TRUE,TRUE,4
WA1LFAFP7BA181448,V4,15,Aquamarine,Khaki,26200,17390,73,2018,FALSE,TRUE,44
WAUAH94F66N888374,V6,12,Aquamarine,Indigo,34288,17430,305,2019,TRUE,TRUE,27
4JGBB9FBXAA024314,V8,17,Fuscia,Maroon,26886,19577,158,2020,TRUE,TRUE,23
WAURV78T08A032465,V8,16,Maroon,Teal,25874,18048,60,2018,FALSE,TRUE,23
3C6LD5BT7CG824672,V6,21,Purple,Turquoise,29637,16189,374,2018,TRUE,TRUE,6
KNAFT4A24B5149944,V6,8,Yellow,Teal,27658,16757,191,2018,TRUE,TRUE,12
3FADP4AJ2BM192913,V8,22,Pink,Crimson,26151,16364,320,2020,FALSE,TRUE,44
WAU3FAFRXBA036716,V6,22,Aquamarine,Puce,33804,15301,298,2017,FALSE,TRUE,43
WAUMF78K69N266490,V6,11,Puce,Orange,32474,16050,152,2019,TRUE,TRUE,10
1C6RD7JT0CS774729,V6,16,Pink,Teal,26529,16287,255,2017,FALSE,TRUE,13
JA4AS2AW8CU238635,V8,25,Khaki,Mauv,32443,19511,261,2018,FALSE,TRUE,20
3MZBM1K77FM119566,V8,2,Maroon,Teal,29669,16683,305,2018,FALSE,TRUE,16
WBA3C3C59EK329186,V8,18,Khaki,Turquoise,25617,19665,194,2017,FALSE,TRUE,25
SCBZK22E51C529498,V8,17,Khaki,Goldenrod,34936,18892,126,2018,TRUE,TRUE,46
3VW217AU3FM454374,V8,15,Khaki,Purple,33007,15032,366,2019,FALSE,TRUE,15
2G4WD532951520682,V4,8,Khaki,Turquoise,26706,18122,371,2017,FALSE,TRUE,49
2G61W5S89E9709044,V6,4,Fuscia,Maroon,27204,18996,338,2018,TRUE,TRUE,44
2T1BURHE2FC973073,V6,17,Purple,Orange,25618,19056,97,2019,FALSE,TRUE,37
WAUMK78K09N428495,V4,3,Teal,Khaki,28179,17489,286,2018,TRUE,TRUE,29
SCFAB05D79G061071,V8,16,Mauv,Red,34591,19772,107,2019,TRUE,TRUE,32
3GYFNAEY3AS725984,V4,1,Indigo,Violet,32292,16680,271,2019,FALSE,TRUE,9
3G5DA03L47S737748,V8,15,Crimson,Violet,32313,19519,163,2018,FALSE,TRUE,40
JN1AZ4EH2CM735806,V8,9,Yellow,Green,27971,16249,102,2018,TRUE,TRUE,1
2G61V5S82F9221123,V8,5,Fuscia,Crimson,30617,16796,381,2018,FALSE,TRUE,37
2G4GN5EX1E9389078,V4,5,Puce,Teal,30505,19191,21,2019,TRUE,TRUE,49
3N1CN7AP5FL187432,V6,25,Red,Goldenrod,29872,17246,198,2018,FALSE,TRUE,4
WBAKN9C56FD825979,V6,3,Crimson,Goldenrod,34762,15680,196,2019,TRUE,TRUE,9
WAUA2AFD5EN552972,V8,23,Mauv,Purple,34275,16915,114,2017,TRUE,TRUE,19
WBALZ3C5XCD536931,V8,11,Red,Maroon,29115,16632,292,2019,FALSE,TRUE,18
KMHTC6AD2DU330290,V8,14,Aquamarine,Khaki,26505,18986,199,2020,TRUE,TRUE,32
1D4RE2GG9BC736916,V4,19,Goldenrod,Purple,25724,16809,181,2020,FALSE,TRUE,20
3VW4A7AT4DM048441,V8,22,Pink,Teal,33079,17092,130,2019,TRUE,TRUE,4
WBA5A7C53FD051655,V8,13,Teal,Pink,31853,16380,65,2019,TRUE,TRUE,2
WVWED7AJ9DW694281,V8,11,Green,Maroon,26105,19198,160,2020,FALSE,TRUE,18
1G6EL12Y72B416059,V8,12,Red,Teal,30313,16684,391,2019,TRUE,TRUE,25
3C3CFFER9DT605122,V6,24,Green,Fuscia,29087,16995,284,2019,FALSE,TRUE,12
2HNYB1H49CH303850,V6,3,Red,Fuscia,28618,19102,310,2018,TRUE,TRUE,39
JN8AE2KP5D9517201,V8,18,Yellow,Goldenrod,26806,19874,394,2020,FALSE,TRUE,30
WBAGN83584D464557,V4,4,Mauv,Mauv,34432,17583,182,2017,TRUE,TRUE,47
1FADP5CU0FL215075,V6,14,Maroon,Violet,32624,19357,156,2019,FALSE,TRUE,25
WP0AA2A99BS145524,V4,6,Orange,Maroon,29343,19783,386,2017,FALSE,TRUE,9
WBALL5C57CE218823,V8,25,Maroon,Fuscia,33931,19602,226,2019,FALSE,TRUE,22
WAUFMBFC8EN725705,V4,16,Yellow,Pink,32857,19322,124,2017,FALSE,TRUE,7
JN8AF5MR3DT279185,V4,15,Maroon,Indigo,30207,19027,149,2018,TRUE,TRUE,25
1FTEX1E81AK254910,V8,19,Purple,Aquamarine,29208,19627,192,2017,TRUE,TRUE,50
JN8AZ2KR7BT277770,V4,23,Pink,Pink,26594,15310,258,2017,TRUE,TRUE,45
