sales_type_id,vehicle_id,employee_id,customer_id,dealership_id,price,deposit,purchase_date,pickup_date,invoice_number,payment_method,sale_returned
1,811,941,63,31,49944.53,17079,5/18/13 2:50,5/25/13 2:50,8120209885,jcb,
1,812,803,684,44,96407.21,11038,3/29/06 1:00,4/25/06 1:00,8959154849,visa,
2,813,140,1039,10,61697.06,4802,7/11/12 10:25,7/24/12 10:25,3021516599,instapayment,
2,814,960,964,22,34138.92,12368,6/24/06 8:17,6/25/06 8:17,1203817428,diners-club-us-ca,
1,815,904,270,20,81108.08,2218,10/14/08 3:20,10/23/08 3:20,3206239710,jcb,
1,816,306,76,44,83083.76,4283,6/9/13 18:32,6/16/13 18:32,8733617007,jcb,
1,817,806,799,18,25562.25,13853,4/2/13 10:59,4/25/13 10:59,1158312032,maestro,
2,818,587,657,49,24832.27,8605,2/5/11 16:30,2/25/11 16:30,4597028,switch,
2,819,901,225,50,50393.04,10332,9/5/13 7:01,9/12/13 7:01,7548693192,jcb,
1,820,810,845,31,68730.2,5369,6/29/19 21:56,7/9/19 21:56,2514352967,jcb,
2,821,499,843,48,67773.86,8871,5/3/12 0:11,6/1/12 0:11,6712181631,bankcard,
1,822,235,373,34,52222.32,5333,8/31/15 3:00,9/26/15 3:00,3317952717,maestro,
2,823,125,1043,6,61373.89,15542,12/17/11 17:00,1/7/12 17:00,1839877049,laser,
2,824,564,96,11,73056.08,2253,9/12/08 6:51,9/21/08 6:51,8567462436,mastercard,
1,825,43,897,13,29134.13,2670,4/9/20 10:42,4/23/20 10:42,813161517,jcb,
2,826,845,416,47,18695.77,12611,9/26/18 6:25,10/17/18 6:25,4494195626,jcb,
1,827,669,171,50,59628.87,10979,8/14/19 7:14,8/27/19 7:14,1838912797,china-unionpay,
2,828,832,1012,25,64337.94,16449,1/23/08 4:19,2/15/08 4:19,2572562286,diners-club-carte-blanche,
2,829,566,118,15,82941.47,6482,12/5/13 14:43,12/21/13 14:43,676332846,jcb,
1,830,143,402,34,68370.23,11453,7/29/20 19:20,8/22/20 19:20,2069049760,china-unionpay,
1,831,68,407,40,69637.95,6710,5/25/20 14:35,5/26/20 14:35,9467512874,maestro,
2,832,933,309,19,30738.84,11463,10/16/09 8:17,11/1/09 8:17,9818822080,jcb,
1,833,194,1088,26,45135.76,13296,6/26/13 10:57,6/29/13 10:57,9605831023,mastercard,
1,834,574,756,3,73074.89,15906,2/28/08 9:48,3/10/08 9:48,1783086408,jcb,
2,835,182,402,12,39563.61,15090,6/10/09 4:00,7/2/09 4:00,4550123184,jcb,
2,836,856,353,40,89520.84,8238,5/9/05 20:33,5/20/05 20:33,9059247388,mastercard,
1,837,213,153,16,57818.08,12357,10/10/18 17:54,11/4/18 17:54,4907346476,maestro,
2,838,900,234,19,98175.87,10360,9/8/15 15:03,9/12/15 15:03,2465128558,jcb,
1,839,398,995,10,21161.7,14883,2/15/19 13:56,3/4/19 13:56,7369202593,diners-club-international,
2,840,360,108,32,68862.1,14682,1/14/13 13:27,2/7/13 13:27,5627770783,switch,
2,841,419,952,32,88703.42,12118,6/21/14 9:25,7/11/14 9:25,4073855786,jcb,
2,842,467,781,49,69083.92,14630,9/30/15 7:20,10/13/15 7:20,1432288717,maestro,
2,843,725,759,9,30120.69,13174,10/17/12 3:36,10/22/12 3:36,900861223,jcb,
2,844,824,478,16,45131.18,10505,6/16/05 15:35,7/10/05 15:35,8868300745,jcb,
1,845,75,559,19,99920.47,9644,10/13/06 0:10,10/29/06 0:10,4360388896,laser,
2,846,828,183,34,28167.7,10716,10/23/08 16:49,11/20/08 16:49,2896333886,mastercard,
1,847,728,347,22,57703.44,3527,4/20/16 22:38,4/29/16 22:38,7792281752,jcb,
2,848,934,713,28,71338.92,11290,8/22/19 8:29,9/8/19 8:29,6292713415,mastercard,
2,849,814,812,17,31657.9,11677,11/29/14 16:24,12/4/14 16:24,3672881457,jcb,
2,850,362,367,31,99643.69,1799,11/5/19 7:26,11/19/19 7:26,9690212621,mastercard,
1,851,767,744,21,71293.46,963,12/13/17 7:52,12/17/17 7:52,7784358911,jcb,
2,852,961,198,39,46404.41,7905,11/12/09 18:17,12/12/09 18:17,5150158909,americanexpress,
1,853,441,794,30,88408.55,14785,1/2/10 6:23,1/26/10 6:23,8322990812,mastercard,
1,854,99,1002,50,35177.16,6566,2/22/19 12:42,3/12/19 12:42,9042266147,maestro,
1,855,430,270,35,77292.06,13422,8/14/05 11:15,8/26/05 11:15,9953363668,americanexpress,
1,856,161,1030,25,73605.31,7416,1/3/19 12:42,1/31/19 12:42,9496420540,visa,
2,857,422,1002,43,25171.5,17346,8/19/12 17:02,8/25/12 17:02,1729575625,jcb,
1,858,790,470,28,76031.42,15979,8/18/19 22:13,9/14/19 22:13,9323614440,jcb,
2,859,737,918,27,22488.54,14287,5/7/13 20:55,5/26/13 20:55,856878340,jcb,
2,860,235,362,30,76877.17,894,9/1/11 13:08,9/7/11 13:08,9436452462,jcb,
2,861,307,517,25,21004.33,13062,6/11/18 6:39,7/9/18 6:39,5753988245,jcb,
2,862,370,1019,47,81582.81,11136,2/7/08 5:04,3/8/08 5:04,7160424301,jcb,
1,863,594,327,15,55987.73,2575,4/8/11 13:19,5/6/11 13:19,2033514692,jcb,
1,864,825,93,44,69986.13,8444,3/20/08 20:51,3/22/08 20:51,5446990560,mastercard,
1,865,787,179,43,82520.25,11480,11/9/05 14:12,11/30/05 14:12,6814595230,maestro,
2,866,886,489,5,95355.18,7820,4/22/10 7:54,4/23/10 7:54,9127867412,jcb,
1,867,281,611,8,23111.83,14928,5/2/06 3:10,5/14/06 3:10,7848326551,diners-club-carte-blanche,
1,868,994,291,29,77929.66,8170,2/18/12 3:08,2/24/12 3:08,4007419019,maestro,
1,869,315,931,6,22324.42,1167,4/23/13 21:08,4/26/13 21:08,3905251558,bankcard,
1,870,900,579,14,18650.37,17672,4/21/20 13:30,4/29/20 13:30,3730572474,maestro,
1,871,733,821,40,91588.98,13417,8/4/14 14:25,9/3/14 14:25,4667612509,jcb,
1,872,430,721,27,87971.6,16089,6/20/07 16:52,7/4/07 16:52,7344069822,jcb,
2,873,51,254,23,63452.11,15827,5/20/16 16:20,6/4/16 16:20,9370990429,china-unionpay,
1,874,953,491,2,30410.64,7373,6/4/12 19:58,6/19/12 19:58,9606855732,maestro,
2,875,916,670,35,99600.5,4604,9/3/13 20:56,10/2/13 20:56,1959924907,jcb,
1,876,256,398,9,31664.78,12199,1/11/08 15:52,2/3/08 15:52,4120182908,china-unionpay,
2,877,656,259,32,53376.99,14520,11/12/07 8:17,12/8/07 8:17,2327222451,mastercard,
1,878,989,119,49,50917.75,13252,7/19/20 2:44,7/24/20 2:44,3651172236,jcb,
1,879,558,1011,30,50925.66,12695,11/6/14 4:39,11/13/14 4:39,6892314325,switch,
1,880,116,641,2,66925.32,1426,12/31/08 7:04,1/28/09 7:04,7386172818,jcb,
1,881,181,478,14,98235.51,4377,4/28/07 6:52,5/28/07 6:52,3678851118,laser,
1,882,410,925,45,56247.86,3200,9/8/09 21:27,9/9/09 21:27,2495533809,maestro,
1,883,844,583,27,92117.27,17724,1/8/17 3:04,1/11/17 3:04,3439711471,diners-club-enroute,
2,884,371,154,47,91458.56,6499,4/4/20 9:13,4/6/20 9:13,743115945,jcb,
2,885,753,283,41,77212.65,513,8/26/07 3:55,8/30/07 3:55,84283742,switch,
2,886,830,386,42,46476.2,4958,8/17/08 4:10,9/8/08 4:10,4229510500,jcb,
1,887,872,571,12,97151.51,2859,7/11/14 11:53,8/6/14 11:53,6283562108,jcb,
1,888,7,109,24,22795.03,4280,1/4/08 11:45,1/21/08 11:45,8981370508,americanexpress,
2,889,870,191,5,68830.77,1716,1/23/11 23:08,2/6/11 23:08,7980714520,jcb,
1,890,986,304,19,68413.82,12335,7/11/14 17:09,7/29/14 17:09,6202523948,jcb,
2,891,144,1036,17,98460.13,3014,8/22/19 17:59,9/10/19 17:59,5241287426,switch,
1,892,329,405,36,92324.56,4998,5/30/19 2:29,6/24/19 2:29,5604014400,jcb,
1,893,501,209,44,46617.2,17921,9/7/16 9:59,10/6/16 9:59,8787846705,mastercard,
2,894,723,377,16,95742.3,2478,7/13/20 10:25,7/30/20 10:25,7220571976,jcb,
2,895,626,102,2,29573.8,5183,6/10/11 9:24,7/3/11 9:24,8670591723,americanexpress,
1,896,189,1078,23,69854.28,15585,9/4/18 0:18,9/28/18 0:18,4149834121,visa,
2,897,752,858,16,35642.74,2990,7/1/08 1:54,7/22/08 1:54,5488734961,diners-club-enroute,
1,898,332,36,32,83454.15,4008,12/23/11 5:04,12/26/11 5:04,7200462543,americanexpress,
1,899,36,167,23,42427.67,7266,2/9/06 11:01,2/27/06 11:01,1896798330,switch,
1,900,329,565,7,22224.2,6409,2/15/19 4:05,3/4/19 4:05,4870691469,jcb,
2,901,938,315,3,65837.73,14923,7/14/09 14:45,7/26/09 14:45,1332886531,jcb,
1,902,212,413,18,90462.7,12534,8/12/09 4:46,9/10/09 4:46,5163441825,instapayment,
2,903,825,963,3,73471.92,12628,12/29/10 5:37,1/21/11 5:37,4549208244,jcb,
1,904,780,978,41,93632.88,14386,7/8/10 18:45,7/18/10 18:45,4989021320,jcb,
2,905,533,949,36,23988.56,4969,10/31/09 1:58,11/19/09 1:58,180843907,visa,
1,906,890,767,49,33002.29,3670,10/25/10 17:45,11/16/10 17:45,8546163553,bankcard,
2,907,172,921,48,99937.77,17935,8/19/11 0:58,9/1/11 0:58,5082139061,jcb,
2,908,445,418,27,97320.12,3275,1/17/09 5:33,2/15/09 5:33,7660562894,diners-club-carte-blanche,
1,909,690,30,38,67341.89,14905,3/7/19 4:13,3/13/19 4:13,2797432479,maestro,
2,910,826,57,36,36559.58,5561,6/30/14 11:31,7/16/14 11:31,5771987182,diners-club-enroute,
2,911,816,909,5,93624.25,15003,11/18/13 6:39,12/10/13 6:39,8315141899,mastercard,
2,912,393,590,41,27381.15,11888,4/18/19 19:57,5/11/19 19:57,2806641861,visa,
1,913,445,732,5,39481.64,3367,3/21/17 4:17,3/30/17 4:17,6806103901,instapayment,
2,914,555,24,2,65533.49,8735,1/21/18 14:52,1/25/18 14:52,8801729111,diners-club-enroute,
1,915,185,20,14,87226.77,15329,5/13/06 4:04,6/4/06 4:04,5103679744,diners-club-enroute,
2,916,633,1021,28,96674.57,4718,6/1/08 16:02,6/3/08 16:02,4294644443,switch,
2,917,710,335,32,26501.29,16021,6/3/15 5:40,6/28/15 5:40,1547008008,jcb,
2,918,858,989,33,59869.74,17604,4/5/18 8:12,4/14/18 8:12,6169187638,visa-electron,
1,919,261,976,23,87666,8120,11/13/14 7:23,11/16/14 7:23,9643026183,diners-club-enroute,
2,920,367,1068,11,96954.69,4193,6/14/10 9:17,6/20/10 9:17,3978262479,americanexpress,
2,921,511,215,20,75377.18,2612,9/26/18 8:58,10/12/18 8:58,7383218124,americanexpress,
2,922,7,159,7,77427.99,5015,6/18/16 15:34,6/23/16 15:34,5357997616,jcb,
2,923,748,556,6,71120.56,2145,5/1/07 0:53,5/2/07 0:53,2480205835,switch,
2,924,880,391,10,37436.69,3232,10/13/15 21:13,10/15/15 21:13,1204595801,jcb,
1,925,290,1076,22,52325.69,14271,10/24/12 5:07,11/13/12 5:07,4175809066,visa-electron,
1,926,27,58,21,50060.93,11495,6/17/12 7:53,6/19/12 7:53,4111647227,jcb,
2,927,831,184,40,41918.56,15682,12/25/15 19:55,1/7/16 19:55,6470041779,diners-club-enroute,
2,928,574,1089,8,61089.75,747,11/4/12 16:42,11/27/12 16:42,6825938436,laser,
2,929,878,722,49,27434.14,10582,5/1/13 6:48,5/22/13 6:48,5016716285,mastercard,
2,930,802,346,29,98690.81,9951,7/23/14 1:18,8/1/14 1:18,2369190817,jcb,
1,931,310,880,40,75973.77,12440,12/28/06 3:08,12/31/06 3:08,3747399916,americanexpress,
1,932,97,323,20,40235.39,12484,11/13/10 22:32,11/16/10 22:32,7306943901,jcb,
1,933,918,207,14,38002.38,7624,7/29/07 21:41,8/26/07 21:41,2696296332,maestro,
1,934,269,403,16,57473.29,8016,4/17/19 2:52,5/4/19 2:52,5986582691,jcb,
1,935,871,585,12,26082.77,3782,8/19/05 8:44,8/31/05 8:44,2052016406,americanexpress,
2,936,958,545,44,40695.26,10044,4/24/06 12:24,4/28/06 12:24,2383603805,jcb,
2,937,926,709,39,51090.71,14213,6/14/09 17:01,7/13/09 17:01,8276518702,switch,
1,938,810,1096,17,39620.32,12860,1/9/10 17:52,2/4/10 17:52,8756627149,diners-club-enroute,
2,939,846,504,35,61413.65,2579,2/4/18 16:48,2/22/18 16:48,4217321643,switch,
1,940,633,189,12,46299.27,3251,3/3/17 14:36,3/9/17 14:36,1893858251,jcb,
2,941,756,356,48,80219.8,13953,2/27/14 1:52,3/4/14 1:52,459661825,bankcard,
1,942,518,1,31,34229.85,10784,11/12/19 3:26,11/26/19 3:26,9454018000,maestro,
2,943,432,110,8,45889.94,8478,10/28/11 5:03,10/29/11 5:03,6005329332,jcb,
1,944,911,1100,11,92156.86,8791,5/18/13 14:52,6/7/13 14:52,8653643834,americanexpress,
2,945,626,228,44,59302.11,750,6/27/16 11:17,7/22/16 11:17,4008960422,americanexpress,
2,946,294,955,25,55533.89,5260,10/26/10 23:46,11/9/10 23:46,8177277618,diners-club-international,
1,947,702,287,36,55988.37,16432,10/29/15 0:28,11/7/15 0:28,3469912262,jcb,
2,948,627,792,45,81218.24,3208,4/25/20 7:48,5/21/20 7:48,2574913639,jcb,
1,949,323,384,22,73244.4,5043,3/2/11 5:00,3/7/11 5:00,7852775683,jcb,
1,950,463,410,1,63298.92,3336,8/3/10 14:26,9/1/10 14:26,9130243971,bankcard,
1,951,152,617,34,28852.47,3238,9/22/13 15:03,10/16/13 15:03,6491945901,maestro,
2,952,708,354,18,34720.09,8030,1/13/06 3:14,2/11/06 3:14,8583352925,jcb,
1,953,147,388,46,69649.42,7193,2/2/10 3:51,2/19/10 3:51,8551645811,jcb,
1,954,237,688,7,82198.53,9470,6/28/13 4:21,7/24/13 4:21,5338373793,visa-electron,
1,955,525,679,19,22421.79,3761,8/26/14 9:31,9/9/14 9:31,1625545150,diners-club-carte-blanche,
2,956,192,556,41,26890.64,4517,8/27/17 18:42,9/17/17 18:42,9747875993,jcb,
1,957,67,450,34,74853.84,3220,8/29/15 0:53,9/6/15 0:53,9778630232,jcb,
2,958,394,378,13,66774.92,16297,2/4/07 4:51,2/11/07 4:51,6572616533,china-unionpay,
1,959,81,52,7,44076.87,13368,8/3/14 13:59,8/29/14 13:59,8171366090,maestro,
2,960,887,628,41,46090.7,17199,3/23/19 14:52,4/6/19 14:52,2556971533,jcb,
1,961,615,446,3,50611.37,13856,10/19/12 0:52,10/29/12 0:52,2368706682,jcb,
2,962,174,447,27,68465.59,12653,6/27/14 5:49,7/17/14 5:49,1272690040,jcb,
2,963,711,1050,17,26099.17,1275,8/17/05 0:42,9/12/05 0:42,4339917788,jcb,
2,964,504,142,4,90449.72,5653,9/3/17 8:07,9/12/17 8:07,7855480935,mastercard,
1,965,115,72,2,87024.29,15881,3/1/12 9:45,3/9/12 9:45,1820905519,americanexpress,
1,966,266,568,22,28727.45,10998,10/24/06 1:06,11/17/06 1:06,3875173511,jcb,
1,967,781,296,19,21277.29,12489,8/29/10 9:58,9/28/10 9:58,954904052,diners-club-enroute,
1,968,304,1039,49,97065.6,5386,3/23/11 14:13,4/14/11 14:13,4904943643,jcb,
2,969,62,811,26,80963.63,6123,6/28/07 0:19,7/13/07 0:19,1623183219,diners-club-enroute,
1,970,466,246,29,69293.15,16327,9/2/07 0:34,9/17/07 0:34,8607528270,jcb,
2,971,696,20,26,99545.12,9473,8/9/19 6:40,8/30/19 6:40,3971403859,jcb,
1,972,509,865,40,25407.26,4764,6/25/13 3:44,7/15/13 3:44,7477747082,switch,
2,973,408,235,15,84206.76,4439,12/22/14 7:54,1/5/15 7:54,2517826226,jcb,
1,974,365,909,28,77626.84,4542,12/13/18 15:19,1/9/19 15:19,4639482191,jcb,
2,975,861,615,41,61146.49,1218,10/24/19 16:15,11/11/19 16:15,1962486435,maestro,
2,976,96,77,22,95478.41,3456,7/24/05 21:26,8/3/05 21:26,578717484,jcb,
2,977,754,532,8,38817.3,3900,6/16/06 5:31,6/25/06 5:31,9721843016,jcb,
2,978,906,339,31,74332.66,797,12/7/13 18:47,12/17/13 18:47,4226321480,jcb,
1,979,306,591,39,75812.28,8239,12/1/16 15:28,12/24/16 15:28,4004108179,jcb,
2,980,137,498,49,72180.37,8982,7/24/14 11:37,8/15/14 11:37,7130838221,jcb,
2,981,862,692,32,25941.62,7154,1/1/09 10:10,1/25/09 10:10,8178773570,mastercard,
2,982,898,800,48,37401.45,14234,8/27/12 10:56,9/6/12 10:56,4505821013,laser,
2,983,527,854,38,71631.3,2921,2/2/11 22:15,2/5/11 22:15,7459412635,visa-electron,
1,984,936,676,4,69690.59,15278,10/2/07 11:49,10/20/07 11:49,5578637566,jcb,
2,985,613,214,42,49904.32,16262,7/24/16 5:09,7/31/16 5:09,6369938076,mastercard,
1,986,365,75,27,22244.09,16049,8/9/15 14:47,8/16/15 14:47,5956117702,americanexpress,
2,987,364,690,7,34567.32,17964,12/27/07 15:38,1/8/08 15:38,571422489,diners-club-enroute,
2,988,289,110,4,45078.84,6173,9/20/14 21:55,9/21/14 21:55,3526801312,jcb,
2,989,272,252,18,97185.75,12214,8/21/10 9:36,8/26/10 9:36,6401508671,jcb,
1,990,397,368,36,62060.28,8358,6/22/09 20:49,7/14/09 20:49,784552584,mastercard,
2,991,584,96,26,52030.17,1084,7/2/17 0:01,7/25/17 0:01,4397006199,mastercard,
2,992,659,320,30,56577.78,14713,12/30/19 0:57,1/29/20 0:57,6768306030,maestro,
2,993,406,568,37,52655.34,12732,9/15/15 9:01,9/26/15 9:01,1576205967,jcb,
1,994,28,528,25,45221.69,2980,3/2/09 15:44,3/28/09 15:44,1025260899,jcb,
1,995,693,218,39,35307.45,11230,3/8/07 23:34,3/16/07 23:34,698260457,china-unionpay,
2,996,307,213,7,52358.8,6823,6/20/11 14:50,6/27/11 14:50,8051708105,switch,
2,997,244,1031,44,32016.32,5746,10/20/18 1:56,10/21/18 1:56,4152845325,china-unionpay,
2,998,477,961,15,95244.75,8583,6/22/12 6:03,6/28/12 6:03,1275327168,jcb,
1,999,35,678,27,33218.57,14830,11/17/06 1:00,12/9/06 1:00,597420955,jcb,
1,1000,319,779,50,42147.07,13731,12/21/11 9:48,12/29/11 9:48,7089079287,jcb,
2,1,232,83,34,70262.49,9454,11/30/08 17:12,12/16/08 17:12,8920131619,jcb,TRUE
1,2,312,122,41,69184.5,6210,6/23/16 9:40,7/15/16 9:40,5091350098,americanexpress,
1,3,812,721,28,29614.48,13367,9/12/17 6:21,9/26/17 6:21,9526950461,mastercard,
2,4,147,470,14,80179.72,5120,12/1/12 11:17,12/8/12 11:17,4706610494,jcb,
1,5,987,290,10,91465.58,12180,10/11/14 19:34,10/30/14 19:34,4859855515,visa,
1,6,834,833,20,64191.18,16481,6/25/15 1:18,7/10/15 1:18,9426731741,mastercard,
2,7,808,489,49,40149.94,4398,1/25/18 20:50,2/17/18 20:50,9716732988,jcb,
2,8,535,907,50,63586.46,4766,12/26/16 23:40,1/10/17 23:40,1144258464,jcb,
1,9,70,455,17,66265.98,11594,5/3/18 14:51,5/13/18 14:51,9096563867,visa,
2,10,667,247,13,34676.56,2400,6/10/15 6:30,6/30/15 6:30,8487289487,switch,
1,11,300,262,23,92604.75,4856,8/13/13 4:16,8/17/13 4:16,1438131267,mastercard,
2,12,432,743,41,52247.84,3189,8/17/12 20:03,9/12/12 20:03,3732137937,jcb,
1,13,396,42,46,19656.94,4881,2/9/06 0:41,3/5/06 0:41,6980898159,bankcard,
2,14,631,225,21,33808.05,3894,3/3/07 2:18,3/11/07 2:18,4064528735,mastercard,
2,15,29,745,15,72669.08,10266,6/7/15 11:42,6/16/15 11:42,2704173087,jcb,
2,16,361,836,8,25878.83,9892,2/7/20 5:29,3/1/20 5:29,9613386440,diners-club-enroute,
2,17,624,788,7,98891.94,5890,1/8/10 12:51,1/22/10 12:51,4694975269,jcb,
2,18,877,889,31,41039.81,6813,4/21/06 22:22,5/13/06 22:22,9550269213,maestro,
2,19,464,975,29,67811.95,14873,7/14/12 14:20,7/25/12 14:20,4025170558,jcb,
2,20,857,952,29,39238.77,5442,12/13/10 22:28,12/23/10 22:28,8588122588,diners-club-enroute,
1,21,634,1043,41,89001.52,10770,4/17/10 13:28,4/30/10 13:28,6064349999,jcb,
2,22,627,609,10,87792.03,3905,6/14/08 6:37,6/15/08 6:37,828379181,jcb,
1,23,78,370,19,82557.1,10550,12/30/10 1:09,1/25/11 1:09,1083864084,bankcard,
1,24,323,651,4,55772.8,6814,10/7/15 12:26,10/19/15 12:26,2942036710,diners-club-carte-blanche,
2,25,531,181,47,97349.64,635,7/3/05 9:43,7/4/05 9:43,6964333770,jcb,
2,26,553,500,14,68283.42,6450,1/15/17 11:28,2/1/17 11:28,698603710,jcb,
1,27,286,1047,50,27666.2,17122,1/6/13 0:08,1/9/13 0:08,555456749,mastercard,
2,28,312,818,18,97315.25,4376,5/20/07 11:59,6/6/07 11:59,238994538,maestro,
2,29,532,754,20,45242.51,15423,8/18/15 17:56,8/28/15 17:56,549478043,maestro,
2,30,875,343,13,77108.02,7285,6/19/17 2:13,6/20/17 2:13,2977150595,maestro,
2,31,359,374,33,45823.41,8502,10/19/14 6:52,10/29/14 6:52,9955616741,jcb,
1,32,148,284,8,60389.36,8047,10/24/15 22:12,10/27/15 22:12,8426746497,jcb,
2,33,375,161,50,29180.43,15735,7/23/05 15:48,8/13/05 15:48,7939396420,jcb,
2,34,88,748,2,79891.18,6136,4/22/08 19:24,4/23/08 19:24,6172527991,diners-club-carte-blanche,
2,35,429,1024,26,89351.09,17151,1/9/20 9:35,1/23/20 9:35,7524047134,diners-club-enroute,
2,36,828,579,11,65496.7,5727,9/11/18 11:29,9/20/18 11:29,5273649722,jcb,
2,37,312,809,30,53782.36,13370,9/7/19 7:35,9/17/19 7:35,464028841,jcb,
2,38,92,719,24,36903.25,2672,11/21/19 20:27,12/1/19 20:27,1347166378,china-unionpay,
2,39,926,602,40,53739.41,6593,1/31/06 4:47,2/21/06 4:47,2481048474,jcb,
1,40,702,767,7,46726.15,8135,7/23/13 4:15,8/15/13 4:15,4144436098,jcb,
1,41,45,1005,30,98722.38,5915,4/20/08 6:59,5/10/08 6:59,1624239315,jcb,
2,42,671,676,22,87869.28,1510,12/19/08 1:27,1/17/09 1:27,456401202,visa,
1,43,844,950,1,62254.91,3217,12/23/14 8:30,12/28/14 8:30,3436494909,jcb,
2,44,659,762,35,93041.93,13967,9/26/14 12:04,10/13/14 12:04,1496763238,diners-club-carte-blanche,
2,45,293,567,4,40217.61,7932,6/2/13 6:12,6/16/13 6:12,5428008709,visa-electron,
1,46,761,568,44,53579.36,4399,12/21/13 20:56,12/25/13 20:56,3440359123,switch,
2,47,396,514,45,22712.91,2208,5/10/08 15:51,5/26/08 15:51,1540047180,jcb,
1,48,367,235,3,56735.48,11191,3/17/07 18:29,4/6/07 18:29,9471750024,jcb,
1,49,380,439,1,26165.81,7333,1/14/14 0:45,1/15/14 0:45,7373386881,diners-club-carte-blanche,
1,50,615,491,18,30831.26,8360,3/4/14 15:37,3/12/14 15:37,8553449610,china-unionpay,
1,51,400,8,18,19712.11,6252,8/23/17 11:36,9/19/17 11:36,1989758576,visa-electron,
2,52,3,508,49,55987.38,11751,7/26/09 15:43,8/12/09 15:43,4231887861,diners-club-carte-blanche,
1,53,359,203,13,22779.24,6570,2/2/06 20:05,2/27/06 20:05,4365635719,bankcard,
2,54,719,97,27,87997.83,15394,6/10/05 21:37,7/1/05 21:37,5571046201,mastercard,
2,55,404,32,19,19678.93,1437,11/3/18 13:21,11/19/18 13:21,3910685331,jcb,
2,56,86,771,48,76864.63,15650,6/19/05 18:50,7/18/05 18:50,5766645260,visa,
1,57,698,1007,42,78954.08,12997,8/29/09 14:35,9/11/09 14:35,2544346000,jcb,
1,58,265,777,25,26690.18,8801,11/19/18 17:12,12/6/18 17:12,3527314253,laser,
1,59,881,224,39,79355.29,943,10/15/14 4:04,11/8/14 4:04,6012422695,jcb,
2,60,882,350,25,34433.77,11862,6/21/17 21:18,6/26/17 21:18,5716991726,jcb,
1,61,620,597,18,89748.97,13556,5/3/09 5:55,5/19/09 5:55,669043443,jcb,
1,62,580,763,3,69895.56,9698,7/6/08 13:04,7/16/08 13:04,8903128133,jcb,
1,63,572,568,42,44668.01,12690,11/25/05 7:10,11/29/05 7:10,7745004497,laser,
1,64,311,847,6,36203.16,6576,7/15/17 22:19,8/14/17 22:19,3054920682,jcb,
2,65,620,317,1,70492.88,16495,10/26/06 22:35,11/9/06 22:35,4635577430,mastercard,
1,66,820,345,22,52997.7,9890,10/4/11 10:41,10/16/11 10:41,4692882859,diners-club-enroute,
2,67,766,477,2,28645.8,10100,12/17/11 10:59,12/22/11 10:59,4892178985,diners-club-international,
1,68,355,830,4,83271.42,15797,7/7/07 1:40,7/12/07 1:40,677836252,diners-club-carte-blanche,
1,69,742,430,34,86340.46,8165,10/24/06 7:51,10/30/06 7:51,3494303649,jcb,
2,70,886,967,32,18541.65,1568,12/4/15 8:23,12/13/15 8:23,4362092986,mastercard,
1,71,66,379,43,38195.37,3882,10/12/13 23:35,10/23/13 23:35,3956346459,switch,
1,72,292,135,30,52860.15,5638,8/14/19 0:19,8/18/19 0:19,5912714144,china-unionpay,
1,73,411,1010,8,67151.64,1512,8/19/11 11:11,9/18/11 11:11,6501310741,jcb,
1,74,57,948,40,59149.96,4145,10/3/13 21:56,10/9/13 21:56,7528026662,laser,
2,75,619,452,21,94344.47,2232,5/13/08 0:47,5/23/08 0:47,7291241693,jcb,
1,76,949,642,9,34253.35,12023,5/1/08 17:50,5/6/08 17:50,8872208963,jcb,
2,77,103,251,7,65592.93,17257,2/17/18 18:09,3/19/18 18:09,9920298662,maestro,
1,78,465,791,28,79387,2809,6/30/10 0:11,7/3/10 0:11,4220321578,china-unionpay,
2,79,472,279,19,54570.05,3056,2/1/07 4:41,2/14/07 4:41,5534820691,jcb,
1,80,60,477,8,68023.25,16082,7/19/10 15:12,7/25/10 15:12,7519199703,jcb,TRUE
1,81,665,32,4,58819.24,3608,8/21/16 3:20,8/27/16 3:20,638159547,jcb,
1,82,738,1015,1,46709,4362,8/5/10 6:42,8/16/10 6:42,1632907372,jcb,
1,83,646,726,32,81245.74,8583,1/28/19 0:19,2/17/19 0:19,7781082850,americanexpress,
2,84,347,797,15,92286.17,11360,12/6/17 12:28,12/31/17 12:28,6828933958,jcb,
1,85,677,160,2,42101.65,10878,12/28/17 7:56,1/20/18 7:56,5690181358,diners-club-carte-blanche,
2,86,78,713,40,52971.73,16391,5/29/14 11:59,6/27/14 11:59,7610222178,americanexpress,
2,87,376,911,6,44750.68,1214,10/16/09 13:27,10/19/09 13:27,1723632406,maestro,
1,88,392,732,34,26152.16,9696,6/27/14 1:24,7/6/14 1:24,3511114993,visa,
2,89,601,144,11,28681.04,13868,9/21/17 14:14,9/24/17 14:14,7906165950,visa-electron,
1,90,114,991,14,81082.42,10096,8/14/16 23:34,8/26/16 23:34,7487938859,diners-club-carte-blanche,
1,91,912,874,37,67934.69,4014,11/30/12 12:57,12/22/12 12:57,1106959175,jcb,
1,92,101,506,40,92071.39,9248,11/21/14 19:29,12/4/14 19:29,3974020543,bankcard,
1,93,241,704,45,24406.86,7579,1/29/20 7:43,2/28/20 7:43,5748750341,jcb,
2,94,314,345,4,32663.45,13456,1/8/20 3:26,1/24/20 3:26,1755241593,jcb,
